157,1000000095,13,79,3,238,11238,3163,2796,23,129,186,241,1256,0,36,DEF,2435
189,1000000096,10,23,1,211,11255,3258,2527,36,336,157,249,797,0,374,DEF,4624
84,1000000097,19,94,6,94,11108,2656,4888,24,484,436,116,643,0,425,DEF,4584
4,1000000098,19,98,3,232,11477,2839,3114,21,425,85,251,1449,0,70,DEF,3166
98,1000000099,12,336,4,487,10800,3046,2758,38,231,126,93,1096,0,252,DEF,2640
193,1000000100,13,38,2,174,11213,2615,3560,21,389,484,299,1135,0,419,DEF,1067
478,1000000101,17,304,1,1,11986,3327,1325,10,481,418,425,1164,0,455,DEF,1672
198,1000000102,8,40,2,4,10457,3004,4796,5,377,462,122,889,0,120,DEF,2222
332,1000000103,4,393,1,486,10478,2845,2533,12,420,364,316,1077,0,488,DEF,4401
291,1000000104,6,193,6,456,10842,3528,4785,26,116,18,401,1231,0,384,DEF,3183
96,1000000105,5,386,6,60,11229,2546,363,35,316,407,423,1644,0,321,DEF,1208
72,1000000106,10,474,5,28,10639,2809,3520,10,411,39,270,1071,0,438,DEF,3158
33,1000000107,15,454,1,103,10833,3730,823,28,12,382,357,973,0,438,DEF,129
470,1000000108,8,253,6,485,12265,3572,3027,13,145,304,316,998,0,25,DEF,4010
237,1000000109,14,165,3,263,10023,3045,1954,26,431,12,182,1037,0,341,DEF,1856
240,1000000110,9,289,4,357,12271,2643,2362,8,279,484,80,1086,0,405,DEF,261
126,1000000111,2,471,5,453,11176,3744,3828,24,72,413,415,1108,0,47,DEF,4737
467,1000000112,7,233,1,440,11355,3449,2613,10,353,139,55,897,0,350,DEF,4085
450,1000000113,6,219,5,351,10806,3180,3548,17,15,91,25,1037,0,86,DEF,4776
64,1000000114,19,125,2,296,11851,3519,1899,37,485,220,189,573,0,151,DEF,317
286,1000000115,11,144,4,402,12070,2808,249,1,415,442,437,1258,0,7,DEF,635
271,1000000116,3,398,2,251,10236,3234,370,23,370,69,380,839,0,115,DEF,1446
37,1000000117,11,375,6,316,12264,3183,97,18,9,252,27,595,0,374,DEF,3632
156,1000000118,3,372,6,398,12129,3326,206,30,281,417,481,812,0,61,DEF,2616
437,1000000119,19,427,1,67,10324,2715,1288,23,108,201,123,648,0,265,DEF,2738
117,1000000120,4,261,5,95,12286,3628,622,37,71,389,299,1285,0,326,DEF,1629
47,1000000121,12,210,1,397,11832,2662,4052,18,103,355,9,1406,0,274,DEF,4584
379,1000000122,15,169,5,467,12104,3076,2861,24,171,497,93,1443,0,264,DEF,3942
255,1000000123,11,22,2,313,11503,3385,647,5,465,174,420,1248,0,13,DEF,3456
494,1000000124,9,89,2,402,12124,3456,197,15,87,145,75,1052,0,242,DEF,2671
279,1000000125,20,53,3,88,10697,3098,364,30,239,7,45,1327,0,107,DEF,1296
344,1000000126,20,405,6,56,12025,3158,2938,35,407,129,410,1556,0,143,DEF,3584
164,1000000127,5,381,4,258,12416,2864,4525,12,51,94,27,1187,0,197,DEF,2703
139,1000000128,8,394,1,350,10626,3420,3421,26,294,133,218,598,0,368,DEF,109
284,1000000129,15,478,4,128,11297,2848,1484,1,105,66,459,955,0,441,DEF,4930
415,1000000130,12,221,5,469,10889,3334,1014,16,492,235,69,788,0,330,DEF,3329
339,1000000131,5,206,2,267,11124,3569,1625,2,183,445,391,1338,0,11,DEF,2889
39,1000000132,18,443,4,367,12417,3594,2119,34,320,400,488,933,0,461,DEF,1982
360,1000000133,11,315,2,9,12318,3395,2364,26,144,142,324,1435,0,96,DEF,4147
203,1000000134,13,7,3,261,11449,2744,166,26,179,486,454,1519,0,207,DEF,2463
205,1000000135,10,448,1,456,11940,3546,3147,39,425,460,212,927,0,399,DEF,3927
431,1000000136,9,250,2,133,10869,3430,618,24,44,241,397,1421,0,29,DEF,3825
59,1000000137,6,139,1,473,11195,3094,454,11,44,92,463,1172,0,141,DEF,109
71,1000000138,18,401,1,234,10200,3649,969,18,471,303,202,1194,0,405,DEF,2775
436,1000000139,5,311,5,192,10425,2713,2793,39,94,122,437,825,0,56,DEF,3230
302,1000000140,19,79,5,77,10607,3002,744,1,93,201,206,878,0,328,DEF,3676
179,1000000141,15,279,3,10,11616,3428,706,10,247,25,449,1313,0,395,DEF,1480
131,1000000142,12,293,6,442,12395,2690,1500,9,121,356,198,1096,0,306,DEF,3550
458,1000000143,7,247,1,91,10892,2866,1764,24,254,166,265,1357,0,425,DEF,709
391,1000000144,18,445,3,376,10006,3013,1824,35,345,77,424,861,0,365,DEF,2072
271,1000000145,16,311,1,362,11018,2755,570,12,443,300,105,1357,0,428,DEF,4420
245,1000000146,6,324,3,190,12029,3377,2335,35,133,67,79,863,0,43,DEF,1576
445,1000000147,1,457,1,18,11400,2674,3761,36,221,74,143,1200,0,202,DEF,3776
184,1000000148,5,113,4,460,11189,3537,683,5,429,416,313,1280,0,397,DEF,2050
135,1000000149,3,62,3,20,10586,2555,5000,29,73,24,5,1354,0,59,DEF,2593
26,1000000150,7,382,3,30,11854,3601,1549,29,258,106,229,681,0,497,DEF,1140
323,1000000151,5,394,3,91,11262,2681,4984,13,61,79,271,679,0,330,DEF,2344
418,1000000152,8,97,5,8,10029,2776,1647,23,221,11,383,1502,0,430,DEF,4147
319,1000000153,15,110,2,224,10257,3686,1444,9,326,57,472,806,0,358,DEF,2159
336,1000000154,7,108,2,267,10867,3123,4720,29,500,395,285,1284,0,299,DEF,4029
265,1000000155,5,259,1,176,11040,2806,4137,39,88,166,95,664,0,4,DEF,3824
81,1000000156,5,162,5,447,11153,3304,1543,9,351,410,396,1437,0,222,DEF,1400
125,1000000157,6,281,6,468,11219,2630,4854,4,144,6,79,858,0,143,DEF,1781
287,1000000158,10,391,1,454,11819,3583,4923,9,111,103,132,667,0,332,DEF,4531
196,1000000159,16,6,5,388,10043,3595,2418,11,369,67,316,1479,0,168,DEF,3129
411,1000000160,7,322,3,457,10432,3323,4698,33,195,409,361,1547,0,279,DEF,4347
101,1000000161,15,154,2,490,10906,2743,2683,4,216,229,150,1010,0,484,DEF,2622
241,1000000162,10,371,3,395,11207,3493,2735,5,95,153,406,659,0,228,DEF,4432
292,1000000163,6,336,3,94,11336,3716,3531,12,218,266,380,707,0,16,DEF,2671
394,1000000164,12,343,5,467,12493,2909,2936,17,382,53,40,647,0,358,DEF,1025
48,1000000165,15,54,4,284,10506,3008,4880,22,484,337,257,1312,0,201,DEF,3343
312,1000000166,11,436,1,143,11782,3241,1231,35,205,215,493,1448,0,368,DEF,3020
477,1000000167,11,201,5,410,11729,3714,3676,23,201,496,486,863,0,494,DEF,2362
267,1000000168,8,239,5,155,10706,2761,584,29,290,138,444,1390,0,467,DEF,1970
16,1000000169,7,60,5,89,12457,3032,3897,5,137,186,224,1266,0,363,DEF,107
360,1000000170,7,228,3,3,10040,2591,989,10,443,210,28,1575,0,384,DEF,2081
427,1000000171,17,304,5,203,11783,3509,1553,1,134,241,83,627,0,294,DEF,4614
19,1000000172,15,274,3,450,12199,2956,4470,34,47,210,332,1496,0,361,DEF,219
303,1000000173,1,497,2,398,10441,3046,4685,5,116,385,125,921,0,289,DEF,1576
499,1000000174,2,136,5,28,11234,3181,83,30,63,308,398,1226,0,158,DEF,904
65,1000000175,1,96,6,88,10809,3644,3365,11,82,234,368,1417,0,362,DEF,4340
386,1000000176,2,464,4,31,10343,2944,3917,15,30,65,217,1424,0,48,DEF,1311
461,1000000177,20,444,4,451,11900,2657,4695,14,112,292,281,873,0,48,DEF,3911
91,1000000178,10,299,1,21,11861,3524,4091,6,67,431,237,1137,0,322,DEF,1274
67,1000000179,8,280,4,432,11870,2790,2811,11,361,458,289,818,0,392,DEF,3950
356,1000000180,6,72,2,326,12265,2801,754,21,368,249,358,1088,0,284,DEF,3281
288,1000000181,15,228,3,240,10516,3348,3879,42,64,17,268,1172,0,460,DEF,775
248,1000000182,14,106,5,37,12170,2758,1088,39,208,250,433,1492,0,257,DEF,2479
357,1000000183,16,308,2,350,11777,2740,1095,22,35,147,46,1343,0,329,DEF,3358
165,1000000184,18,114,4,14,11336,3228,4305,37,439,58,267,948,0,77,DEF,1668
335,1000000185,7,426,2,5,11229,3475,4688,37,164,417,407,1320,0,94,DEF,3330
332,1000000186,8,199,1,380,11160,3147,1650,40,490,185,120,834,0,96,DEF,1306
111,1000000187,10,381,5,210,11091,3414,1916,3,420,285,86,577,0,365,DEF,4975
302,1000000188,16,354,1,24,12182,3050,1398,27,369,37,204,916,0,183,DEF,4507
402,1000000189,8,364,5,238,10222,3270,2072,10,351,101,273,1365,0,269,DEF,237
456,1000000190,17,465,1,102,11580,2578,3855,25,164,408,184,1542,0,221,DEF,2042
253,1000000191,8,454,1,127,11624,2857,1477,18,82,104,108,1035,0,447,DEF,3714
4,1000000192,9,307,2,34,10675,2969,1358,17,39,483,179,1452,0,109,DEF,2337
37,1000000193,19,120,4,181,12436,3591,3483,35,317,426,187,809,0,55,DEF,2661
482,1000000194,14,45,1,7,12429,3315,3277,31,235,339,261,1062,0,262,DEF,1475
457,1000000195,14,226,1,468,11438,3488,3477,26,336,88,59,1395,0,268,DEF,1987
257,1000000196,15,237,4,474,11442,3059,1011,13,74,442,455,1372,0,111,DEF,3195
42,1000000197,11,22,1,324,11553,3418,3873,40,1,3,225,796,0,272,DEF,4261
23,1000000198,2,329,1,150,11456,3246,2993,34,455,149,237,675,0,103,DEF,3891
150,1000000199,7,151,2,349,12344,3352,4118,5,248,471,138,886,0,272,DEF,4706
300,1000000200,5,160,3,21,10354,2771,4684,42,354,209,40,1136,0,198,DEF,2617
466,1000000201,5,146,1,409,10012,3610,691,15,94,188,208,829,0,488,DEF,1201
440,1000000202,17,456,4,334,10160,3384,3579,28,327,259,248,1117,0,374,DEF,1078
4,1000000203,12,431,6,136,12403,3617,2102,41,133,236,294,1474,0,154,DEF,4283
119,1000000204,15,339,3,105,12039,3432,4203,26,6,330,197,658,0,125,DEF,3640
108,1000000205,14,319,6,427,11500,3147,3891,12,37,90,210,957,0,22,DEF,2142
345,1000000206,1,316,4,113,11292,2867,3112,30,103,340,178,1477,0,458,DEF,2323
447,1000000207,5,17,3,445,10927,3578,3630,28,56,116,224,1290,0,359,DEF,629
452,1000000208,16,289,5,405,12367,3241,3894,34,408,101,435,1492,0,399,DEF,1802
19,1000000209,18,119,3,118,10951,2888,922,22,19,68,55,680,0,445,DEF,3247
103,1000000210,9,49,3,290,11348,2709,2168,35,287,313,165,1394,0,487,DEF,4412
151,1000000211,13,112,1,142,10978,3155,2402,10,333,94,377,1206,0,79,DEF,1158
287,1000000212,7,276,2,348,10963,3525,583,29,188,69,17,1360,0,278,DEF,140
498,1000000213,9,373,1,475,12055,3063,1736,13,482,231,315,1144,0,75,DEF,3178
323,1000000214,4,43,2,420,10578,3298,3822,16,133,349,93,1053,0,342,DEF,1633
42,1000000215,12,169,2,344,11868,2893,4620,9,29,405,450,1546,0,261,DEF,781
359,1000000216,15,313,6,114,11202,3735,3597,39,224,28,451,721,0,267,DEF,4191
95,1000000217,8,158,3,239,12245,3280,3784,18,116,436,314,755,0,482,DEF,3097
369,1000000218,20,439,2,305,10482,3146,3651,13,141,369,99,1190,0,155,DEF,773
295,1000000219,8,388,2,417,11656,2709,3985,24,460,31,393,987,0,98,DEF,1911
157,1000000220,1,166,4,132,10207,2694,4761,26,143,26,499,583,0,125,DEF,1992
109,1000000221,6,300,1,400,10209,2520,2017,7,360,291,125,657,0,485,DEF,1665
354,1000000222,2,127,5,500,11308,2643,4732,40,67,43,68,894,0,309,DEF,1119
334,1000000223,19,224,3,477,12156,3150,1699,35,191,206,403,950,0,35,DEF,4458
419,1000000224,12,348,4,80,11354,3606,3401,19,325,357,173,1408,0,357,DEF,4080
92,1000000225,6,378,5,200,10885,2891,3886,10,407,156,72,1447,0,154,DEF,45
139,1000000226,3,246,5,308,12056,2801,2639,10,411,293,136,899,0,434,DEF,4458
335,1000000227,10,376,1,390,11428,2885,1462,1,38,414,429,1210,0,265,DEF,837
130,1000000228,8,126,2,386,11765,2795,1345,22,396,67,232,915,0,220,DEF,3492
342,1000000229,18,219,5,130,10457,3375,4343,39,195,139,227,983,0,307,DEF,1900
337,1000000230,6,185,4,283,10473,2758,450,22,429,289,188,1393,0,413,DEF,78
221,1000000231,18,298,4,272,11285,3707,4476,28,66,386,169,994,0,234,DEF,958
30,1000000232,18,12,2,231,12314,3461,2917,21,235,454,187,660,0,222,DEF,766
409,1000000233,3,399,6,432,11364,3578,838,42,416,98,413,959,0,15,DEF,3391
309,1000000234,7,85,4,229,10560,3528,3741,30,121,452,361,916,0,377,DEF,4765
169,1000000235,8,193,2,491,12288,3037,4441,31,90,108,71,1173,0,135,DEF,2234
104,1000000236,20,273,1,41,10126,3181,4945,21,470,62,299,556,0,119,DEF,3938
94,1000000237,13,245,4,96,12291,3733,3324,30,9,142,205,1422,0,96,DEF,3180
169,1000000238,8,335,5,199,10065,2998,587,9,242,453,40,752,0,209,DEF,2806
103,1000000239,18,11,3,161,11247,2668,2559,33,176,313,333,975,0,414,DEF,4578
90,1000000240,3,422,6,497,11075,2656,1754,8,478,187,79,1063,0,419,DEF,3546
445,1000000241,10,335,4,364,10673,3446,4251,36,166,128,425,779,0,120,DEF,2430
279,1000000242,3,74,3,497,10489,3433,1566,37,294,214,361,1634,0,40,DEF,989
197,1000000243,14,455,3,149,11226,2520,2532,35,139,483,404,1270,0,263,DEF,399
476,1000000244,7,224,3,27,12285,3210,171,29,387,375,287,997,0,377,DEF,2626
263,1000000245,4,497,3,227,10200,2949,3569,28,327,165,147,1272,0,406,DEF,4803
251,1000000246,17,193,5,178,12079,2720,4752,4,31,404,210,1557,0,252,DEF,3602
376,1000000247,12,478,5,72,11535,3139,560,15,45,353,482,1286,0,128,DEF,4613
499,1000000248,19,194,6,308,12129,3045,4522,26,76,423,435,819,0,1,DEF,1717
97,1000000249,17,306,4,426,10806,3099,3732,38,182,113,193,1304,0,23,DEF,1460
447,1000000250,3,331,6,43,11334,3122,723,33,454,445,222,1255,0,476,DEF,2429
315,1000000251,19,281,2,295,10235,3192,344,16,209,405,15,799,0,203,DEF,4629
146,1000000252,20,97,1,271,10231,3487,1632,7,173,376,283,1536,0,47,DEF,3854
248,1000000253,1,91,5,452,11179,2879,4688,36,172,78,137,925,0,292,DEF,1063
479,1000000254,5,377,1,148,11003,2528,2554,14,318,8,283,914,0,96,DEF,1760
440,1000000255,10,316,6,435,11639,3224,3086,18,196,373,202,1226,0,432,DEF,361
155,1000000256,17,447,2,94,12468,2735,828,39,54,29,341,1417,0,23,DEF,4575
265,1000000257,17,428,4,48,11255,3144,3891,11,486,420,303,733,0,280,DEF,4776
211,1000000258,17,472,5,296,10086,3200,822,25,124,14,29,1269,0,242,DEF,3381
424,1000000259,13,286,4,358,11308,3156,2487,22,323,241,490,1249,0,10,DEF,4220
12,1000000260,10,9,6,206,10960,3366,3937,2,349,430,371,1470,0,185,DEF,1917
448,1000000261,15,144,3,202,12220,2878,1290,17,66,247,263,777,0,308,DEF,1260
253,1000000262,3,4,5,41,11332,3027,3603,41,126,133,346,1409,0,297,DEF,1579
193,1000000263,3,143,5,180,11053,3531,4748,7,154,241,78,1189,0,380,DEF,1119
456,1000000264,8,297,2,285,11584,3580,284,7,434,373,383,1059,0,40,DEF,1418
346,1000000265,19,317,1,158,11511,2937,4338,2,102,417,341,557,0,445,DEF,1677
469,1000000266,17,114,4,186,11239,3023,1473,16,327,287,369,973,0,391,DEF,3141
421,1000000267,8,90,5,268,11436,3019,3569,15,5,358,414,822,0,238,DEF,3470
473,1000000268,8,76,2,259,11462,3454,1695,19,439,405,138,1192,0,345,DEF,1114
260,1000000269,18,275,1,407,10313,3552,2984,18,34,39,110,1220,0,10,DEF,4690
471,1000000270,2,192,1,285,10057,3575,2508,8,480,146,484,1243,0,408,DEF,2355
33,1000000271,2,77,1,237,11769,3414,154,26,441,325,196,1568,0,27,DEF,1184
300,1000000272,2,361,6,309,11470,3687,2498,21,241,321,147,1235,0,106,DEF,1542
239,1000000273,15,93,1,188,11066,3081,4681,14,53,471,392,1170,0,72,DEF,1459
121,1000000274,13,376,1,142,11785,3196,2284,12,88,131,326,762,0,479,DEF,1007
205,1000000275,13,308,5,454,10112,3385,3202,41,278,124,373,1009,0,443,DEF,1675
426,1000000276,6,417,6,362,11230,3106,4517,20,467,168,171,1098,0,82,DEF,740
84,1000000277,20,99,2,494,12454,3006,4380,1,99,321,263,1553,0,452,DEF,648
32,1000000278,13,56,1,311,11671,3524,3878,2,403,414,283,811,0,485,DEF,3385
360,1000000279,18,234,3,35,10778,3478,3914,40,81,490,142,565,0,428,DEF,4853
86,1000000280,10,257,5,97,11617,3660,2080,1,497,242,219,1243,0,277,DEF,4245
343,1000000281,15,370,5,67,11914,2934,4532,11,363,448,44,774,0,217,DEF,3419
65,1000000282,16,373,6,94,11215,3074,2866,16,428,415,489,1029,0,59,DEF,1276
173,1000000283,2,58,1,346,11828,3611,992,22,165,406,453,1107,0,179,DEF,3132
270,1000000284,13,148,5,443,12255,2927,2011,10,457,87,54,1581,0,450,DEF,93
317,1000000285,12,234,6,396,10631,3096,87,14,285,461,309,1074,0,188,DEF,3433
333,1000000286,6,216,2,47,10665,3483,2323,29,418,304,329,1603,0,83,DEF,3967
70,1000000287,1,231,3,4,10073,3079,638,10,97,105,3,767,0,138,DEF,1422
213,1000000288,4,102,2,78,11518,2856,3638,34,225,1,185,1477,0,107,DEF,3822
56,1000000289,11,268,2,223,11045,3100,3497,40,55,217,381,859,0,434,DEF,1853
198,1000000290,17,223,5,472,11522,3263,2826,34,373,3,441,1073,0,188,DEF,3244
226,1000000291,3,457,4,374,11076,3052,1551,4,191,70,241,1511,0,500,DEF,2138
403,1000000292,1,386,1,432,11530,3523,3787,36,431,28,373,843,0,5,DEF,3470
359,1000000293,5,298,3,40,11840,3178,4714,17,114,326,334,1273,0,274,DEF,2342
273,1000000294,13,287,2,424,11533,2805,2452,8,48,183,209,723,0,255,DEF,3395
64,1000000295,4,186,6,73,11647,2823,4934,26,13,36,364,1470,0,210,DEF,189
78,1000000296,14,13,3,182,10664,3129,1784,1,451,466,130,1235,0,150,DEF,4572
276,1000000297,14,403,6,88,10452,2936,1189,20,153,144,490,722,0,278,DEF,1060
420,1000000298,8,44,2,206,12198,3119,1776,28,445,265,270,1287,0,418,DEF,1208
260,1000000299,9,122,4,467,12349,3563,4487,34,378,485,322,1517,0,462,DEF,2989
225,1000000300,1,249,6,259,11047,2999,4454,18,413,360,216,1469,0,301,DEF,167
107,1000000301,9,408,3,358,10570,2606,2872,17,111,282,423,1447,0,264,DEF,1670
251,1000000302,5,386,5,371,11266,3346,3875,28,317,419,8,759,0,57,DEF,969
239,1000000303,16,216,2,173,12492,3315,1413,7,352,151,312,877,0,200,DEF,450
81,1000000304,12,107,6,339,11050,2585,1125,31,196,5,141,910,0,462,DEF,791
402,1000000305,13,391,5,91,12129,3045,2214,41,179,97,457,757,0,303,DEF,334
129,1000000306,18,453,2,224,10235,3247,4324,3,167,67,60,969,0,305,DEF,4465
175,1000000307,10,170,1,56,10137,3250,4411,31,250,17,282,1520,0,119,DEF,4984
134,1000000308,4,354,5,353,10298,3212,3622,3,427,448,167,566,0,392,DEF,4481
461,1000000309,17,180,6,278,11315,3236,4168,18,298,198,163,894,0,213,DEF,715
