321,43,81,4481,153,506,30,309,71,1000514,199807,191,3393.36,1884,1
321,43,81,4616,37,506,30,403,71,1000513,199901,191,4373.64,2691,1
321,43,81,4683,231,507,30,241,71,1000535,199810,191,2037.11,4243,1
321,43,82,4462,268,507,30,83,72,1000523,199810,191,2531.62,9335,1
321,43,82,4485,238,509,30,185,72,1000505,199903,191,7554.4,8941,1
321,44,81,4677,154,510,30,34,71,1000526,199901,191,5580.15,4699,1
321,44,82,4706,48,506,104,216,72,1000516,199810,191,1245.47,6058,1
321,45,81,4529,480,507,30,258,71,1000516,199808,191,4592.78,5205,1
321,45,81,4648,40,507,30,250,71,1000509,199810,191,4729.08,9331,1
321,45,81,4722,201,510,30,174,71,1000501,199811,191,8489.41,7789,1
321,45,81,4777,250,510,30,372,71,1000528,199808,191,4647.2,7546,1
321,45,82,4476,304,509,30,202,72,1000550,199807,191,5382.38,7243,1
321,46,81,4481,247,511,30,429,71,1000518,199810,191,6332.76,6043,1
321,47,81,4599,460,508,30,314,71,1000502,199903,191,5089.4,7829,1
321,47,81,4699,168,511,96,138,71,1000538,199811,191,1431.62,4793,1
321,47,82,4407,470,508,83,15,72,1000513,199901,191,5743.29,6,1
321,47,82,4423,93,511,30,213,72,1000521,199903,191,6430.38,9292,1
321,47,82,4743,148,506,30,500,72,1000503,199909,191,4837.84,7210,1
321,48,81,4526,262,507,30,380,71,1000516,199808,191,1003.39,8857,1
321,48,81,4746,454,510,30,230,71,1000546,199807,191,9092.37,5747,1
321,48,81,4760,479,511,30,410,71,1000522,199808,191,1840.2,8699,1
321,48,82,4568,175,509,30,482,72,1000530,199901,191,2915.98,8109,1
321,48,82,4571,158,511,30,251,72,1000546,199807,191,98.44,9958,1
321,49,81,4724,399,507,30,262,71,1000509,199808,191,1037.13,7750,1
321,49,82,4679,72,510,30,474,72,1000527,199901,191,1562.76,4193,1
321,50,81,4397,419,511,30,36,71,1000541,199903,191,6523.43,5119,1
321,50,81,4584,210,511,30,277,71,1000505,199902,191,8983.4,217,1
321,50,82,4475,267,507,53,302,72,1000514,199810,191,1493.79,9292,1
321,51,82,4505,140,507,96,16,72,1000515,199903,191,1497.98,3241,1
321,51,82,4783,214,511,30,351,72,1000524,199811,191,5133.87,4501,1
321,52,81,4301,217,506,30,500,71,1000514,199905,191,8163.68,5186,1
321,54,81,4603,20,510,30,249,71,1000532,199807,191,5603.52,9032,1
321,54,81,4747,220,506,30,371,71,1000513,199811,191,1845.63,9890,1
321,54,82,4335,10,508,46,364,72,1000515,199810,191,8638.81,6715,1
321,55,81,4674,135,506,30,490,71,1000514,199810,191,2899.88,5282,1
321,55,81,4721,202,508,30,320,71,1000511,199807,191,2254.47,2789,1
321,55,82,4763,118,507,30,200,72,1000546,199807,191,2168.12,699,1
321,56,81,4331,145,507,30,484,71,1000542,199808,191,7559.02,2042,1
321,57,82,4530,432,510,30,132,72,1000532,199903,191,2080.28,9841,1
321,57,82,4585,459,510,30,316,72,1000547,199807,191,8846.05,7329,1
321,58,81,4735,102,509,30,492,71,1000545,199811,191,3731.09,5129,1
321,58,81,4776,375,507,86,373,71,1000516,199807,191,6173.46,4049,1
321,59,81,4790,502,511,30,502,71,1000505,199810,191,7248.23,7510,1
321,59,82,4604,485,509,30,56,72,1000526,199901,191,9768.65,1848,1
321,61,81,4395,66,509,30,75,71,1000542,199807,191,3969.45,9794,1
321,61,82,4786,288,509,30,500,72,1000503,199810,191,4159.98,7780,1
321,62,81,4410,305,509,30,378,71,1000532,199903,191,3035.07,6094,1
321,62,81,4440,424,509,30,148,71,1000529,199807,191,1055.83,8006,1
321,62,81,4494,223,507,30,235,71,1000514,199807,191,9271.75,8034,1
321,62,81,4675,172,509,30,440,71,1000537,199811,191,450.13,7541,1
321,62,82,4362,480,507,30,494,72,1000549,199807,191,9519.79,8522,1
321,63,81,4668,278,510,30,276,71,1000529,199905,191,5624.87,4902,1
321,63,82,4493,197,509,30,345,72,1000530,199807,191,5496.31,7225,1
321,64,81,4315,276,511,30,291,71,1000539,199807,191,6680.06,6227,1
321,64,81,4457,359,511,30,490,71,1000545,199902,191,6666.67,2089,1
321,65,81,4539,166,510,30,163,71,1000532,199807,191,6474.06,779,1
321,65,81,4783,87,507,30,500,71,1000505,199810,191,9484.11,1137,1
321,65,82,4394,293,511,30,77,72,1000522,199810,191,8923.86,2382,1
321,65,82,4757,461,511,30,367,72,1000529,199807,191,5232.84,4464,1
321,65,82,4786,278,509,30,308,72,1000545,199810,191,518.34,1999,1
321,66,82,4456,51,509,30,151,72,1000539,199810,191,4628.96,5491,1
321,67,81,4485,58,509,30,185,71,1000505,199901,191,4966,8915,1
321,67,82,4340,9,511,30,392,72,1000541,199810,191,3057.22,9739,1
321,68,81,4549,76,510,30,266,71,1000517,199811,191,6706.04,2223,1
321,68,81,4552,187,506,30,312,71,1000503,199807,191,3476.24,1914,1
321,69,82,4486,39,507,88,121,72,1000511,199811,191,4365.23,9750,1
321,70,81,4478,96,507,30,41,71,1000533,199901,191,5393.19,4943,1
321,70,81,4758,363,511,30,272,71,1000523,199808,191,161.97,5792,1
321,71,81,4644,173,510,30,77,71,1000545,199808,191,3342.04,711,1
321,71,82,4713,263,509,30,446,72,1000527,199811,191,5959.49,8002,1
321,72,82,4416,180,506,53,427,72,1000514,199907,191,7587.61,5432,1
321,73,81,4482,230,510,30,239,71,1000500,199811,191,2929.66,3263,1
321,73,81,4625,9,506,30,130,71,1000514,199808,191,9741.61,1978,1
321,73,81,4675,95,511,30,432,71,1000500,199903,191,825.57,1630,1
321,73,81,4675,212,511,30,57,71,1000548,199810,191,1728.22,8785,1
321,73,82,4418,254,506,76,46,72,1000511,199810,191,6116.02,3536,1
321,73,82,4576,486,510,30,194,72,1000517,199904,191,6022.53,716,1
321,74,81,4443,439,509,30,88,71,1000504,199810,191,1610.05,1247,1
321,74,82,4472,256,507,11,315,72,1000514,199810,191,5414.59,6217,1
321,75,82,4703,357,508,64,501,72,1000513,199901,191,3570.21,5632,1
321,76,81,4370,237,507,30,280,71,1000532,199811,191,9832.79,435,1
321,76,81,4527,460,507,30,311,71,1000535,199807,191,3300.32,8071,1
321,76,81,4719,399,507,30,386,71,1000519,199808,191,3501.16,8221,1
321,76,82,4383,329,507,30,404,72,1000523,199808,191,7086.07,5040,1
321,76,82,4405,83,511,30,188,72,1000517,199905,191,5984.55,9997,1
321,76,82,4676,170,507,30,189,72,1000510,199904,191,1341.2,9628,1
321,77,81,4370,258,509,30,114,71,1000519,199901,191,7486.14,527,1
321,77,81,4412,455,510,30,280,71,1000504,199808,191,2978.49,8917,1
321,78,81,4346,370,509,30,457,71,1000503,199811,191,3089.96,4141,1
321,78,81,4610,216,511,30,423,71,1000538,199807,191,2700.25,9464,1
321,78,82,4490,276,511,30,257,72,1000525,199807,191,3771.78,643,1
321,78,82,4679,417,510,30,475,72,1000527,199903,191,7620.32,3061,1
321,79,81,4578,497,511,30,51,71,1000523,199901,191,8370.17,2578,1
321,80,81,4426,422,511,30,469,71,1000540,199807,191,7181.75,3005,1
321,80,81,4667,446,506,30,131,71,1000516,199807,191,8864.62,2088,1
321,80,82,4496,214,507,128,185,72,1000511,199904,191,5393.29,2369,1
321,81,81,4328,409,506,30,227,71,1000516,199901,191,4157.49,6471,1
321,81,82,4348,252,507,20,260,72,1000513,199901,191,6450.93,8478,1
321,81,82,4480,178,509,30,170,72,1000520,199810,191,5028.01,3921,1
321,81,82,4676,414,510,30,368,72,1000539,199810,191,7272.73,4042,1
321,82,81,4305,410,510,30,39,71,1000528,199807,191,6855.43,7640,1
321,82,82,4668,411,509,30,85,72,1000544,199901,191,9242.24,7514,1
321,83,81,4712,422,506,30,461,71,1000516,199807,191,3096.39,2484,1
321,83,82,4667,332,506,30,129,72,1000509,199810,191,5607.03,1333,1
321,84,82,4570,330,509,30,136,72,1000522,199909,191,8007.88,9772,1
321,84,82,4789,158,509,30,94,72,1000527,199807,191,554.2,2417,1
321,85,82,4588,457,507,29,211,72,1000514,199810,191,571.48,2286,1
321,85,82,4603,145,508,124,233,72,1000513,199810,191,80.32,4511,1
321,86,82,4588,276,509,55,47,72,1000524,199810,191,4597.48,7595,1
321,87,81,4615,340,511,30,217,71,1000536,199808,191,2381.67,4160,1
321,87,82,4402,438,508,134,324,72,1000515,199901,191,6329.08,4633,1
321,87,82,4526,461,506,30,339,72,1000503,199901,191,984.66,460,1
321,88,81,4667,86,506,30,129,71,1000509,199808,191,284.2,1253,1
321,88,81,4713,60,506,30,107,71,1000514,199901,191,1640.35,8754,1
321,88,81,4714,440,506,30,80,71,1000509,199807,191,5656.49,1439,1
321,88,82,4681,256,511,30,171,72,1000541,199902,191,4359.44,779,1
321,89,81,4301,366,508,30,209,71,1000507,199810,191,6790.73,6029,1
321,89,81,4753,487,507,30,217,71,1000501,199907,191,5750.17,1114,1
321,89,82,4532,195,508,30,335,72,1000507,199901,191,7362.3,2884,1
321,89,82,4567,21,509,30,114,72,1000546,199907,191,5916.15,91,1
321,90,81,4441,196,510,30,311,71,1000548,199901,191,3470.19,2779,1
321,90,81,4569,13,509,30,493,71,1000547,199905,191,4478.87,312,1
321,90,81,4785,380,507,30,238,71,1000503,199810,191,5326.53,4832,1
321,91,81,4466,194,508,30,358,71,1000507,199807,191,6470.99,8404,1
321,91,81,4469,68,510,30,406,71,1000544,199811,191,2094.4,1692,1
321,91,81,4490,175,511,30,369,71,1000544,199901,191,28.62,5702,1
321,91,82,4489,268,507,78,203,72,1000513,199810,191,2730.7,9482,1
321,91,82,4582,290,510,30,100,72,1000524,199903,191,5359.35,6828,1
321,91,82,4771,102,511,30,496,72,1000540,199807,191,7321.37,4330,1
321,92,81,4399,114,507,30,49,71,1000514,199904,191,1367.41,326,1
321,92,81,4481,453,507,87,453,71,1000504,199810,191,9266.72,7501,1
321,92,82,4514,503,507,30,479,72,1000543,199807,191,7463.92,9860,1
321,92,82,4732,499,507,15,441,72,1000511,199909,191,7177.2,9680,1
321,93,81,4375,421,511,30,354,71,1000535,199808,191,4355.17,5700,1
321,93,81,4406,438,506,30,321,71,1000514,199810,191,9805.82,5829,1
321,93,81,4662,118,507,30,221,71,1000539,199811,191,6650.49,6351,1
321,93,82,4593,243,507,30,198,72,1000518,199810,191,4783.55,180,1
321,93,82,4643,253,510,30,329,72,1000520,199807,191,409.93,7207,1
321,94,81,4470,291,507,30,37,71,1000504,199901,191,3854.24,9726,1
321,94,82,4564,55,507,80,211,72,1000514,199901,191,7802.65,9365,1
321,94,82,4701,480,507,30,386,72,1000522,199906,191,9157.69,2573,1
321,95,81,4553,24,510,30,210,71,1000501,199807,191,9771.2,4601,1
321,96,81,4476,90,507,30,315,71,1000534,199808,191,910.21,3162,1
321,96,81,4482,97,509,30,54,71,1000505,199901,191,8041.35,3730,1
321,96,81,4537,152,507,30,370,71,1000505,199807,191,2176.96,1720,1
321,96,82,4654,170,507,71,136,72,1000512,199810,191,3379.42,4694,1
321,97,81,4449,415,511,30,432,71,1000500,199808,191,9825.85,4997,1
321,97,81,4747,323,510,30,285,71,1000503,199808,191,9979.13,3913,1
321,97,82,4776,498,507,123,411,72,1000512,199905,191,2832.22,8160,1
321,98,81,4759,212,507,30,232,71,1000537,199901,191,1109.11,2265,1
321,98,81,4791,352,511,30,295,71,1000503,199810,191,7848.33,9351,1
321,98,82,4732,45,506,80,325,72,1000514,199909,191,3333.32,7467,1
321,99,81,4642,232,509,30,257,71,1000505,199808,191,2472.93,3769,1
321,99,81,4733,87,507,30,183,71,1000511,199906,191,5223.06,9667,1
321,99,82,4768,282,510,30,363,72,1000529,199811,191,1229.88,8157,1
321,99,82,4780,23,509,30,377,72,1000519,199901,191,1648.39,9137,1
321,100,82,4627,98,507,104,92,72,1000515,199810,191,6951.49,5660,1
321,101,81,4717,456,511,30,274,71,1000523,199810,191,9095.88,1152,1
321,101,81,4738,114,506,30,192,71,1000503,199807,191,6744.16,9744,1
321,101,81,4770,397,511,30,441,71,1000548,199902,191,9414.37,8995,1
321,101,82,4590,449,506,108,405,72,1000511,199811,191,9153.94,7867,1
321,102,81,4456,177,511,30,359,71,1000524,199901,191,8314.6,7603,1
321,102,81,4535,220,506,30,30,71,1000503,199810,191,4659.09,3431,1
321,103,81,4392,174,510,30,263,71,1000518,199810,191,4593.92,9724,1
321,103,81,4719,417,508,30,112,71,1000511,199902,191,8495.68,7967,1
321,103,82,4453,78,507,108,9,72,1000513,199905,191,9498.4,4517,1
321,103,82,4496,491,511,30,282,72,1000550,199906,191,5531.66,5230,1
321,103,82,4596,161,511,30,340,72,1000548,199811,191,7567.71,9899,1
321,104,81,4454,93,507,30,418,71,1000507,199810,191,2286.68,5410,1
321,104,81,4562,112,507,30,21,71,1000537,199904,191,8418.36,8558,1
321,104,81,4740,180,509,30,149,71,1000537,199808,191,2754.67,9663,1
321,104,82,4302,28,507,30,442,72,1000543,199808,191,5627.1,5305,1
321,104,82,4593,442,510,30,477,72,1000548,199807,191,3199.11,9535,1
321,104,82,4691,363,509,30,164,72,1000517,199811,191,1290.93,3412,1
321,105,81,4401,153,511,30,125,71,1000518,199902,191,4789.91,5902,1
321,105,81,4473,296,507,30,40,71,1000530,199807,191,5275.61,6896,1
321,105,81,4667,125,507,30,109,71,1000516,199811,191,7663.48,6696,1
321,106,82,4692,440,509,95,262,72,1000524,199810,191,1581.86,9172,1
321,107,81,4577,110,507,30,132,71,1000511,199808,191,9406.12,8390,1
321,107,81,4667,82,510,30,327,71,1000533,199811,191,8450.45,3398,1
321,107,82,4335,72,509,30,44,72,1000533,199901,191,1886.12,4660,1
321,107,82,4426,448,508,30,199,72,1000510,199902,191,9579.98,9419,1
321,108,81,4470,110,510,30,496,71,1000535,199901,191,6107.85,5254,1
321,108,81,4659,247,506,30,248,71,1000507,199902,191,9311.19,378,1
321,109,81,4524,150,509,30,139,71,1000529,199811,191,2841.44,1352,1
321,109,82,4744,450,507,30,22,72,1000529,199810,191,4276.1,9631,1
321,110,81,4669,176,507,30,481,71,1000509,199807,191,5497.1,4399,1
321,111,81,4386,13,511,30,182,71,1000503,199810,191,587.87,4352,1
321,111,82,4638,148,508,127,303,72,1000512,199901,191,4537.48,8085,1
321,111,82,4657,138,507,30,54,72,1000531,199810,191,5858.56,6955,1
321,112,81,4514,502,511,30,297,71,1000504,199808,191,6080.65,1030,1
321,112,81,4686,147,509,30,111,71,1000542,199808,191,7370.86,7874,1
321,113,82,4653,486,509,30,306,72,1000529,199810,191,7127.4,3274,1
321,113,82,4753,32,508,30,365,72,1000509,199810,191,4827.31,7788,1
321,114,81,4618,411,511,30,334,71,1000530,199901,191,968.39,9949,1
321,114,82,4602,241,506,69,294,72,1000514,199901,191,7623.5,1712,1
321,114,82,4774,501,510,30,484,72,1000526,199808,191,6098.65,1790,1
321,115,82,4666,94,506,30,411,72,1000510,199901,191,4236.75,3197,1
321,116,81,4687,148,506,30,412,71,1000516,199810,191,6748.2,3491,1
321,116,82,4492,475,507,30,272,72,1000539,199810,191,3144.64,3020,1
321,116,82,4764,16,509,30,364,72,1000548,199901,191,132.56,1865,1
321,117,82,4380,220,507,3,25,72,1000524,199810,191,4043.41,4532,1
321,117,82,4505,348,508,30,269,72,1000509,199901,191,5947.01,8200,1
321,118,81,4475,483,510,30,422,71,1000535,199810,191,3247.87,2329,1
321,118,81,4508,462,506,30,307,71,1000514,199807,191,5585.32,8141,1
321,118,81,4670,268,507,30,439,71,1000516,199807,191,9421.87,2897,1
321,118,81,4766,346,510,30,292,71,1000535,199901,191,6771.36,6984,1
321,118,82,4308,178,506,96,376,72,1000511,199811,191,9054.34,2756,1
321,119,81,4414,274,509,30,413,71,1000541,199808,191,2675.19,3796,1
321,120,81,4706,223,509,30,432,71,1000537,199807,191,1617.81,9834,1
321,120,81,4746,108,509,30,475,71,1000531,199810,191,4251.57,4308,1
321,121,81,4518,335,509,30,469,71,1000547,199807,191,606.93,5101,1
321,121,81,4787,367,511,30,277,71,1000539,199807,191,9027.83,4449,1
321,121,82,4398,321,506,30,310,72,1000510,199906,191,6847.41,5752,1
321,121,82,4421,229,511,30,491,72,1000543,199808,191,295.23,7640,1
321,121,82,4580,489,510,30,227,72,1000525,199811,191,3710.97,8694,1
321,121,82,4693,130,511,30,164,72,1000520,199810,191,425.4,6237,1
321,121,82,4709,168,506,8,415,72,1000511,199905,191,7558.81,2729,1
321,122,81,4392,442,511,30,197,71,1000536,199903,191,6942.61,1937,1
321,122,82,4574,216,508,84,502,72,1000513,199901,191,4793.45,1852,1
321,122,82,4674,185,509,30,37,72,1000543,199903,191,9942.84,24,1
321,123,81,4315,334,507,30,167,71,1000525,199810,191,1939.49,9948,1
321,123,81,4516,146,507,30,374,71,1000528,199902,191,9411.62,9584,1
321,123,81,4599,223,507,30,180,71,1000540,199807,191,4574.03,9693,1
321,123,81,4732,61,510,30,290,71,1000532,199909,191,1201.29,9929,1
321,124,81,4451,191,510,30,153,71,1000504,199807,191,456.41,5031,1
321,124,81,4620,318,510,30,419,71,1000542,199807,191,8030.02,2749,1
321,124,82,4605,342,506,135,93,72,1000516,199902,191,6755.5,921,1
321,125,82,4375,291,510,30,337,72,1000523,199807,191,6347.85,3721,1
321,125,82,4461,296,506,21,418,72,1000514,199901,191,3139.49,8957,1
321,126,81,4339,458,507,30,375,71,1000540,199903,191,1835.9,5363,1
321,126,81,4372,416,507,30,75,71,1000524,199902,191,2966.86,3013,1
321,126,81,4533,203,510,30,126,71,1000545,199901,191,1683.64,288,1
321,126,81,4562,77,511,30,346,71,1000526,199811,191,415.7,8677,1
321,126,81,4664,76,506,30,120,71,1000507,199810,191,1970.97,5705,1
321,127,81,4568,365,510,30,72,71,1000550,199901,191,2452.32,9030,1
321,127,81,4627,418,509,30,491,71,1000527,199904,191,3389.86,7516,1
321,127,82,4414,75,508,20,316,72,1000515,199901,191,7726.47,2220,1
321,128,81,4380,295,506,30,411,71,1000514,199810,191,1391.19,7329,1
321,128,82,4502,346,510,30,396,72,1000503,199811,191,4149.12,7949,1
321,128,82,4620,82,507,66,185,72,1000512,199810,191,6045.83,9926,1
321,128,82,4733,403,506,30,398,72,1000503,199903,191,9259.86,3059,1
321,129,81,4382,348,511,30,330,71,1000500,199810,191,4275.66,2015,1
321,129,81,4584,47,506,30,262,71,1000510,199810,191,169.55,5872,1
321,129,82,4334,54,507,57,230,72,1000513,199811,191,6601.71,8184,1
321,129,82,4556,125,509,30,451,72,1000525,199906,191,396.24,7153,1
321,129,82,4637,434,509,30,140,72,1000524,199906,191,1279.82,4774,1
321,129,82,4745,439,511,30,208,72,1000536,199810,191,2560.8,1252,1
321,129,82,4751,76,507,30,9,72,1000548,199810,191,7956.03,8155,1
321,130,81,4500,305,507,30,404,71,1000533,199810,191,6073.42,3713,1
321,131,82,4730,415,507,30,241,72,1000521,199901,191,6982.21,6092,1
321,132,81,4344,46,511,30,297,71,1000532,199810,191,4657.82,6572,1
321,132,82,4427,255,511,30,375,72,1000537,199901,191,4599.79,5100,1
321,133,81,4533,134,511,109,478,71,1000500,199810,191,9738.27,5714,1
321,133,81,4535,475,509,30,495,71,1000505,199807,191,9813.43,1074,1
321,133,81,4686,163,507,30,240,71,1000550,199904,191,539.3,2170,1
321,133,81,4720,476,509,30,383,71,1000500,199808,191,8173.46,8412,1
321,133,82,4307,53,509,30,96,72,1000529,199810,191,6459.46,2851,1
321,133,82,4410,65,508,116,126,72,1000513,199903,191,6267.48,14,1
321,133,82,4417,318,510,30,33,72,1000529,199901,191,5815.91,1286,1
321,133,82,4658,94,509,30,340,72,1000540,199810,191,6827.11,7680,1
321,134,81,4319,418,507,30,121,71,1000514,199903,191,8264.98,4522,1
321,134,81,4440,497,509,28,373,71,1000505,199807,191,3401.6,5145,1
321,134,82,4680,51,508,136,308,72,1000515,199901,191,69.12,1285,1
321,135,81,4648,29,508,11,350,71,1000511,199807,191,4748.66,9444,1
321,136,82,4382,279,510,30,410,72,1000534,199909,191,6385.87,4191,1
321,136,82,4383,485,509,30,348,72,1000530,199810,191,3096.47,9942,1
321,137,81,4353,361,510,30,481,71,1000500,199906,191,6971.91,7819,1
321,137,81,4448,148,507,30,146,71,1000535,199905,191,7649.36,776,1
321,137,81,4474,324,509,30,495,71,1000534,199905,191,5634.09,5667,1
321,137,81,4552,136,506,30,163,71,1000503,199810,191,7291.28,9198,1
321,137,81,4592,285,510,30,73,71,1000524,199903,191,644.62,2263,1
321,137,81,4778,48,511,30,212,71,1000524,199811,191,4798.9,8808,1
321,137,82,4364,66,510,30,20,72,1000517,199903,191,9516.94,3089,1
321,138,81,4768,81,507,30,402,71,1000517,199810,191,1738.64,4464,1
321,138,82,4400,202,509,30,326,72,1000522,199808,191,2077.09,707,1
321,138,82,4588,142,511,30,354,72,1000529,199907,191,5756.05,4379,1
321,138,82,4635,336,509,30,308,72,1000543,199807,191,1487.61,2166,1
321,139,81,4299,402,507,30,334,71,1000518,199808,191,6392.94,3890,1
321,139,81,4751,354,507,30,279,71,1000548,199811,191,1243.4,1482,1
321,139,82,4405,383,508,26,267,72,1000512,199810,191,8088.65,8703,1
321,140,81,4315,480,510,30,452,71,1000519,199807,191,1766.34,2475,1
321,140,81,4398,74,507,30,483,71,1000517,199807,191,1718.01,4461,1
321,140,82,4585,141,511,30,222,72,1000537,199901,191,9600.34,2898,1
321,140,82,4675,16,507,30,499,72,1000539,199903,191,4077.14,2173,1
321,141,81,4701,152,507,30,304,71,1000503,199810,191,9847.73,949,1
321,142,82,4624,393,507,80,399,72,1000514,199810,191,5988.03,6530,1
321,143,81,4349,496,507,30,349,71,1000539,199807,191,5064.73,3790,1
321,143,81,4450,24,506,30,453,71,1000511,199810,191,9299.48,7460,1
321,143,81,4663,476,507,30,22,71,1000516,199810,191,1994.01,1045,1
321,143,82,4603,103,509,30,437,72,1000530,199810,191,7397.04,9230,1
321,144,81,4425,395,507,30,215,71,1000500,199903,191,6076.83,6273,1
321,144,81,4464,213,510,30,191,71,1000503,199902,191,36.48,6073,1
321,145,81,4422,276,510,30,19,71,1000519,199901,191,2488.88,9601,1
321,145,82,4459,161,506,9,58,72,1000511,199810,191,698.68,1074,1
321,145,82,4765,259,507,61,170,72,1000512,199810,191,3743.35,8931,1
321,146,81,4417,481,509,30,290,71,1000542,199909,191,960.81,8987,1
321,146,82,4310,56,510,30,275,72,1000545,199903,191,4970.03,1276,1
321,146,82,4649,261,511,30,163,72,1000519,199901,191,8079.77,7681,1
321,146,82,4708,484,511,30,169,72,1000518,199807,191,4670.11,6876,1
321,147,81,4460,453,510,30,317,71,1000500,199901,191,3647.78,7430,1
321,147,82,4381,269,507,30,256,72,1000544,199904,191,7598.67,4725,1
321,147,82,4646,313,507,126,333,72,1000516,199811,191,5522.45,9134,1
321,148,81,4694,15,511,30,265,71,1000501,199811,191,7098.53,3841,1
321,149,81,4404,11,509,30,108,71,1000520,199808,191,6306.97,1392,1
321,149,82,4331,425,509,30,17,72,1000535,199808,191,1652.07,5730,1
321,149,82,4413,202,507,66,143,72,1000513,199811,191,6219.39,8497,1
321,149,82,4523,90,507,30,463,72,1000550,199808,191,9235.44,1943,1
321,149,82,4567,125,508,126,477,72,1000512,199906,191,689.61,4572,1
321,150,81,4433,428,510,30,482,71,1000527,199901,191,6848.44,3111,1
321,150,81,4568,365,507,30,438,71,1000534,199808,191,4522.86,1812,1
321,150,81,4792,251,507,30,350,71,1000546,199901,191,9856.66,6834,1
321,150,82,4306,13,510,30,219,72,1000540,199903,191,182.48,7533,1
321,150,82,4337,14,507,30,407,72,1000533,199810,191,6017.35,9688,1
321,150,82,4346,82,507,30,185,72,1000539,199810,191,2251.18,9072,1
321,150,82,4369,466,508,48,500,72,1000515,199810,191,9454.11,7647,1
321,150,82,4461,140,510,30,345,72,1000504,199901,191,4263.82,2290,1
321,150,82,4533,285,507,30,22,72,1000514,199903,191,345.39,1060,1
321,151,82,4734,135,507,43,373,72,1000514,199810,191,7324.51,6777,1
321,152,81,4680,77,510,30,436,71,1000548,199901,191,3206.21,3487,1
321,153,81,4523,232,507,30,68,71,1000501,199901,191,5661.79,6426,1
321,153,81,4771,390,510,30,23,71,1000503,199906,191,4138.18,5542,1
321,153,82,4381,462,510,30,317,72,1000542,199807,191,1716.46,41,1
321,153,82,4476,86,508,104,167,72,1000513,199811,191,6670.55,6275,1
321,153,82,4506,269,507,48,470,72,1000513,199905,191,8246.52,7562,1
321,154,81,4490,383,511,30,135,71,1000517,199807,191,7343.55,4107,1
321,154,81,4707,318,510,30,443,71,1000549,199807,191,1805.46,5877,1
321,155,81,4330,229,507,30,402,71,1000522,199906,191,4050.05,7345,1
321,155,82,4358,310,507,8,424,72,1000513,199902,191,1950.9,1947,1
321,156,81,4413,380,507,30,342,71,1000518,199907,191,5297.2,4497,1
321,156,82,4594,242,507,51,353,72,1000513,199901,191,219.05,2505,1
321,157,81,4484,363,509,30,194,71,1000545,199807,191,9758.04,959,1
321,157,81,4532,297,511,30,460,71,1000503,199902,191,2913.64,1777,1
321,157,82,4593,481,511,30,480,72,1000542,199905,191,8917.17,8128,1
321,157,82,4696,35,509,30,212,72,1000529,199807,191,6573.1,5622,1
