3503,106,28491,1,29586,1,2,,,PN ,HH 
3504,106,28491,1,29586,1,2,,,PN ,HH 
3505,106,28491,1,29586,1,2,,,PN ,HH 
3507,111,28491,1,29586,1,2,,,PN ,HH 
3508,111,28491,1,29586,1,2,,,PN ,HH 
3509,111,28491,1,29586,1,2,,,PN ,HH 
3510,111,28491,1,29586,1,2,,,PN ,HH 
3512,113,28491,1,29586,1,2,,,PN ,HH 
3514,118,28491,1,29586,1,2,,,PN ,HH 
3515,118,28491,1,29586,1,2,,,PN ,HH 
3516,118,28491,1,29586,1,2,,,PN ,HH 
3517,118,28491,1,29586,1,2,,,PN ,HH 
3519,124,28491,1,29586,1,2,,,PN ,HH 
3520,124,28491,1,29586,1,2,,,PN ,HH 
3521,124,28491,1,29586,1,2,,,PN ,HH 
3522,124,28491,1,29586,1,2,,,PN ,HH 
3523,124,28491,1,29586,1,2,,,PN ,HH 
3525,127,28491,1,29586,1,2,,,PN ,HH 
3526,127,28491,1,29586,1,2,,,PN ,HH 
3528,130,28491,1,29586,1,2,,,PN ,HH 
3529,130,28491,1,29586,1,2,,,PN ,HH 
3531,133,28491,1,29586,1,2,,,PN ,HH 
3532,133,28491,1,29586,1,2,,,PN ,HH 
3534,137,28491,1,29586,1,2,,,PN ,HH 
3535,137,28491,1,29586,1,2,,,PN ,HH 
3536,137,28491,1,29586,1,2,,,PN ,HH 
3538,143,28491,1,29586,1,2,,,PN ,HH 
3539,143,28491,1,29586,1,2,,,PN ,HH 
3540,143,28491,1,29586,1,2,,,PN ,HH 
3541,143,28491,1,29586,1,2,,,PN ,HH 
3542,143,28491,1,29586,1,2,,,PN ,HH 
3544,149,28491,1,29586,1,2,,,PN ,HH 
3545,149,28491,1,29586,1,2,,,PN ,HH 
3546,149,28491,1,29586,1,2,,,PN ,HH 
3547,149,28491,1,29586,1,2,,,PN ,HH 
3548,149,28491,1,29586,1,2,,,PN ,HH 
3550,152,28491,1,29586,1,2,,,PN ,HH 
3551,152,28491,1,29586,1,2,,,PN ,HH 
3553,158,28491,1,29586,1,2,,,PN ,HH 
3554,158,28491,1,29586,1,2,,,PN ,HH 
3555,158,28491,1,29586,1,2,,,PN ,HH 
3556,158,28491,1,29586,1,2,,,PN ,HH 
3557,158,28491,1,29586,1,2,,,PN ,HH 
3559,162,28491,1,29586,1,2,,,PN ,HH 
3560,162,28491,1,29586,1,2,,,PN ,HH 
3561,162,28491,1,29586,1,2,,,PN ,HH 
3563,164,28491,1,29586,1,2,,,PN ,HH 
3565,168,28491,1,29586,1,2,,,PN ,HH 
3566,168,28491,1,29586,1,2,,,PN ,HH 
3567,168,28491,1,29586,1,2,,,PN ,HH 
3569,171,28491,1,29586,1,2,,,PN ,HH 
3570,171,28491,1,29586,1,2,,,PN ,HH 
3572,173,28491,1,29586,1,2,,,PN ,HH 
3574,177,28491,1,29586,1,2,,,PN ,HH 
3575,177,28491,1,29586,1,2,,,PN ,HH 
3576,177,28491,1,29586,1,2,,,PN ,HH 
3578,183,28491,1,29586,1,2,,,PN ,HH 
3579,183,28491,1,29586,1,2,,,PN ,HH 
3580,183,28491,1,29586,1,2,,,PN ,HH 
3581,183,28491,1,29586,1,2,,,PN ,HH 
3582,183,28491,1,29586,1,2,,,PN ,HH 
3584,185,28491,1,29586,1,2,,,PN ,HH 
3586,187,28491,1,29586,1,2,,,PN ,HH 
3588,189,28491,1,29586,1,2,,,PN ,HH 
3590,192,28491,1,29586,1,2,,,PN ,HH 
3591,192,28491,1,29586,1,2,,,PN ,HH 
3593,198,28491,1,29586,1,2,,,PN ,HH 
3594,198,28491,1,29586,1,2,,,PN ,HH 
3595,198,28491,1,29586,1,2,,,PN ,HH 
3596,198,28491,1,29586,1,2,,,PN ,HH 
3597,198,28491,1,29586,1,2,,,PN ,HH 
3599,204,28491,1,29586,1,2,,,PN ,HH 
3600,204,28491,1,29586,1,2,,,PN ,HH 
3601,204,28491,1,29586,1,2,,,PN ,HH 
3602,204,28491,1,29586,1,2,,,PN ,HH 
3603,204,28491,1,29586,1,2,,,PN ,HH 
3605,206,28491,1,29586,1,2,,,PN ,HH 
3607,212,28491,1,29586,1,2,,,PN ,HH 
3608,212,28491,1,29586,1,2,,,PN ,HH 
3609,212,28491,1,29586,1,2,,,PN ,HH 
3610,212,28491,1,29586,1,2,,,PN ,HH 
3611,212,28491,1,29586,1,2,,,PN ,HH 
3613,217,28491,1,29586,1,2,,,PN ,HH 
3614,217,28491,1,29586,1,2,,,PN ,HH 
3615,217,28491,1,29586,1,2,,,PN ,HH 
3616,217,28491,1,29586,1,2,,,PN ,HH 
3618,223,28491,1,29586,1,2,,,PN ,HH 
3619,223,28491,1,29586,1,2,,,PN ,HH 
3620,223,28491,1,29586,1,2,,,PN ,HH 
3621,223,28491,1,29586,1,2,,,PN ,HH 
3622,223,28491,1,29586,1,2,,,PN ,HH 
3624,228,28491,1,29586,1,2,,,PN ,HH 
3625,228,28491,1,29586,1,2,,,PN ,HH 
3626,228,28491,1,29586,1,2,,,PN ,HH 
3627,228,28491,1,29586,1,2,,,PN ,HH 
3629,232,28491,1,29586,1,2,,,PN ,HH 
3630,232,28491,1,29586,1,2,,,PN ,HH 
3631,232,28491,1,29586,1,2,,,PN ,HH 
3633,235,28491,1,29586,1,2,,,PN ,HH 
3634,235,28491,1,29586,1,2,,,PN ,HH 
3636,238,28491,1,29586,1,2,,,PN ,HH 
3637,238,28491,1,29586,1,2,,,PN ,HH 
3639,242,28491,1,29586,1,2,,,PN ,HH 
3640,242,28491,1,29586,1,2,,,PN ,HH 
3641,242,28491,1,29586,1,2,,,PN ,HH 
3643,246,28491,1,29586,1,2,,,PN ,HH 
3644,246,28491,1,29586,1,2,,,PN ,HH 
3645,246,28491,1,29586,1,2,,,PN ,HH 
3647,251,28491,1,29586,1,2,,,PN ,HH 
3648,251,28491,1,29586,1,2,,,PN ,HH 
3649,251,28491,1,29586,1,2,,,PN ,HH 
3650,251,28491,1,29586,1,2,,,PN ,HH 
3652,257,28491,1,29586,1,2,,,PN ,HH 
3653,257,28491,1,29586,1,2,,,PN ,HH 
3654,257,28491,1,29586,1,2,,,PN ,HH 
3655,257,28491,1,29586,1,2,,,PN ,HH 
3656,257,28491,1,29586,1,2,,,PN ,HH 
3658,259,28491,1,29586,1,2,,,PN ,HH 
3660,264,28491,1,29586,1,2,,,PN ,HH 
3661,264,28491,1,29586,1,2,,,PN ,HH 
3662,264,28491,1,29586,1,2,,,PN ,HH 
3663,264,28491,1,29586,1,2,,,PN ,HH 
3665,266,28491,1,29586,1,2,,,PN ,HH 
3667,270,28491,1,29586,1,2,,,PN ,HH 
3668,270,28491,1,29586,1,2,,,PN ,HH 
3669,270,28491,1,29586,1,2,,,PN ,HH 
3671,272,28491,1,29586,1,2,,,PN ,HH 
3673,278,28491,1,29586,1,2,,,PN ,HH 
3674,278,28491,1,29586,1,2,,,PN ,HH 
3675,278,28491,1,29586,1,2,,,PN ,HH 
3676,278,28491,1,29586,1,2,,,PN ,HH 
3677,278,28491,1,29586,1,2,,,PN ,HH 
3679,282,28491,1,29586,1,2,,,PN ,HH 
3680,282,28491,1,29586,1,2,,,PN ,HH 
3681,282,28491,1,29586,1,2,,,PN ,HH 
3683,288,28491,1,29586,1,2,,,PN ,HH 
3684,288,28491,1,29586,1,2,,,PN ,HH 
3685,288,28491,1,29586,1,2,,,PN ,HH 
3686,288,28491,1,29586,1,2,,,PN ,HH 
3687,288,28491,1,29586,1,2,,,PN ,HH 
3689,290,28491,1,29586,1,2,,,PN ,HH 
3691,296,28491,1,29586,1,2,,,PN ,HH 
3692,296,28491,1,29586,1,2,,,PN ,HH 
3693,296,28491,1,29586,1,2,,,PN ,HH 
3694,296,28491,1,29586,1,2,,,PN ,HH 
3695,296,28491,1,29586,1,2,,,PN ,HH 
3697,299,28491,1,29586,1,2,,,PN ,HH 
3698,299,28491,1,29586,1,2,,,PN ,HH 
3700,303,28491,1,29586,1,2,,,PN ,HH 
3701,303,28491,1,29586,1,2,,,PN ,HH 
3702,303,28491,1,29586,1,2,,,PN ,HH 
3704,305,28491,1,29586,1,2,,,PN ,HH 
3706,308,28491,1,29586,1,2,,,PN ,HH 
3707,308,28491,1,29586,1,2,,,PN ,HH 
3709,313,28491,1,29586,1,2,,,PN ,HH 
3710,313,28491,1,29586,1,2,,,PN ,HH 
3711,313,28491,1,29586,1,2,,,PN ,HH 
3712,313,28491,1,29586,1,2,,,PN ,HH 
3714,316,28491,1,29586,1,2,,,PN ,HH 
3715,316,28491,1,29586,1,2,,,PN ,HH 
3717,319,28491,1,29586,1,2,,,PN ,HH 
3718,319,28491,1,29586,1,2,,,PN ,HH 
3720,323,28491,1,29586,1,2,,,PN ,HH 
3721,323,28491,1,29586,1,2,,,PN ,HH 
3722,323,28491,1,29586,1,2,,,PN ,HH 
3724,329,28491,1,29586,1,2,,,PN ,HH 
3725,329,28491,1,29586,1,2,,,PN ,HH 
3726,329,28491,1,29586,1,2,,,PN ,HH 
3727,329,28491,1,29586,1,2,,,PN ,HH 
3728,329,28491,1,29586,1,2,,,PN ,HH 
3730,331,28491,1,29586,1,2,,,PN ,HH 
3732,335,28491,1,29586,1,2,,,PN ,HH 
3733,335,28491,1,29586,1,2,,,PN ,HH 
3734,335,28491,1,29586,1,2,,,PN ,HH 
3736,339,28491,1,29586,1,2,,,PN ,HH 
3737,339,28491,1,29586,1,2,,,PN ,HH 
3738,339,28491,1,29586,1,2,,,PN ,HH 
3740,343,28491,1,29586,1,2,,,PN ,HH 
3741,343,28491,1,29586,1,2,,,PN ,HH 
3742,343,28491,1,29586,1,2,,,PN ,HH 
3744,349,28491,1,29586,1,2,,,PN ,HH 
3745,349,28491,1,29586,1,2,,,PN ,HH 
3746,349,28491,1,29586,1,2,,,PN ,HH 
3747,349,28491,1,29586,1,2,,,PN ,HH 
3748,349,28491,1,29586,1,2,,,PN ,HH 
3750,354,28491,1,29586,1,2,,,PN ,HH 
3751,354,28491,1,29586,1,2,,,PN ,HH 
3752,354,28491,1,29586,1,2,,,PN ,HH 
3753,354,28491,1,29586,1,2,,,PN ,HH 
3755,359,28491,1,29586,1,2,,,PN ,HH 
3756,359,28491,1,29586,1,2,,,PN ,HH 
3757,359,28491,1,29586,1,2,,,PN ,HH 
3758,359,28491,1,29586,1,2,,,PN ,HH 
3760,362,28491,1,29586,1,2,,,PN ,HH 
3761,362,28491,1,29586,1,2,,,PN ,HH 
3763,364,28491,1,29586,1,2,,,PN ,HH 
3765,368,28491,1,29586,1,2,,,PN ,HH 
3766,368,28491,1,29586,1,2,,,PN ,HH 
3767,368,28491,1,29586,1,2,,,PN ,HH 
3769,373,28491,1,29586,1,2,,,PN ,HH 
3770,373,28491,1,29586,1,2,,,PN ,HH 
3771,373,28491,1,29586,1,2,,,PN ,HH 
3772,373,28491,1,29586,1,2,,,PN ,HH 
3774,377,28491,1,29586,1,2,,,PN ,HH 
3775,377,28491,1,29586,1,2,,,PN ,HH 
3776,377,28491,1,29586,1,2,,,PN ,HH 
3778,379,28491,1,29586,1,2,,,PN ,HH 
3780,385,28491,1,29586,1,2,,,PN ,HH 
3781,385,28491,1,29586,1,2,,,PN ,HH 
3782,385,28491,1,29586,1,2,,,PN ,HH 
3783,385,28491,1,29586,1,2,,,PN ,HH 
3784,385,28491,1,29586,1,2,,,PN ,HH 
3786,389,28491,1,29586,1,2,,,PN ,HH 
3787,389,28491,1,29586,1,2,,,PN ,HH 
3788,389,28491,1,29586,1,2,,,PN ,HH 
3790,394,28491,1,29586,1,2,,,PN ,HH 
3791,394,28491,1,29586,1,2,,,PN ,HH 
3792,394,28491,1,29586,1,2,,,PN ,HH 
3793,394,28491,1,29586,1,2,,,PN ,HH 
3795,397,28491,1,29586,1,2,,,PN ,HH 
3796,397,28491,1,29586,1,2,,,PN ,HH 
3798,399,28491,1,29586,1,2,,,PN ,HH 
3800,405,28491,1,29586,1,2,,,PN ,HH 
3801,405,28491,1,29586,1,2,,,PN ,HH 
3802,405,28491,1,29586,1,2,,,PN ,HH 
3803,405,28491,1,29586,1,2,,,PN ,HH 
3804,405,28491,1,29586,1,2,,,PN ,HH 
3806,410,28491,1,29586,1,2,,,PN ,HH 
3807,410,28491,1,29586,1,2,,,PN ,HH 
3808,410,28491,1,29586,1,2,,,PN ,HH 
3809,410,28491,1,29586,1,2,,,PN ,HH 
3811,415,28491,1,29586,1,2,,,PN ,HH 
3812,415,28491,1,29586,1,2,,,PN ,HH 
3813,415,28491,1,29586,1,2,,,PN ,HH 
3814,415,28491,1,29586,1,2,,,PN ,HH 
3816,421,28491,1,29586,1,2,,,PN ,HH 
3817,421,28491,1,29586,1,2,,,PN ,HH 
3818,421,28491,1,29586,1,2,,,PN ,HH 
3819,421,28491,1,29586,1,2,,,PN ,HH 
3820,421,28491,1,29586,1,2,,,PN ,HH 
3822,425,28491,1,29586,1,2,,,PN ,HH 
3823,425,28491,1,29586,1,2,,,PN ,HH 
3824,425,28491,1,29586,1,2,,,PN ,HH 
3826,429,28491,1,29586,1,2,,,PN ,HH 
3827,429,28491,1,29586,1,2,,,PN ,HH 
3828,429,28491,1,29586,1,2,,,PN ,HH 
3830,433,28491,1,29586,1,2,,,PN ,HH 
3831,433,28491,1,29586,1,2,,,PN ,HH 
3832,433,28491,1,29586,1,2,,,PN ,HH 
3834,438,28491,1,29586,1,2,,,PN ,HH 
3835,438,28491,1,29586,1,2,,,PN ,HH 
3836,438,28491,1,29586,1,2,,,PN ,HH 
3837,438,28491,1,29586,1,2,,,PN ,HH 
3839,442,28491,1,29586,1,2,,,PN ,HH 
3840,442,28491,1,29586,1,2,,,PN ,HH 
3841,442,28491,1,29586,1,2,,,PN ,HH 
3843,448,28491,1,29586,1,2,,,PN ,HH 
3844,448,28491,1,29586,1,2,,,PN ,HH 
3845,448,28491,1,29586,1,2,,,PN ,HH 
3846,448,28491,1,29586,1,2,,,PN ,HH 
3847,448,28491,1,29586,1,2,,,PN ,HH 
3849,454,28491,1,29586,1,2,,,PN ,HH 
3850,454,28491,1,29586,1,2,,,PN ,HH 
3851,454,28491,1,29586,1,2,,,PN ,HH 
3852,454,28491,1,29586,1,2,,,PN ,HH 
3853,454,28491,1,29586,1,2,,,PN ,HH 
3855,460,28491,1,29586,1,2,,,PN ,HH 
3856,460,28491,1,29586,1,2,,,PN ,HH 
3857,460,28491,1,29586,1,2,,,PN ,HH 
3858,460,28491,1,29586,1,2,,,PN ,HH 
3859,460,28491,1,29586,1,2,,,PN ,HH 
3861,464,28491,1,29586,1,2,,,PN ,HH 
3862,464,28491,1,29586,1,2,,,PN ,HH 
3863,464,28491,1,29586,1,2,,,PN ,HH 
3865,466,28491,1,29586,1,2,,,PN ,HH 
3867,472,28491,1,29586,1,2,,,PN ,HH 
3868,472,28491,1,29586,1,2,,,PN ,HH 
3869,472,28491,1,29586,1,2,,,PN ,HH 
3870,472,28491,1,29586,1,2,,,PN ,HH 
3871,472,28491,1,29586,1,2,,,PN ,HH 
3873,474,28491,1,29586,1,2,,,PN ,HH 
3875,477,28491,1,29586,1,2,,,PN ,HH 
3876,477,28491,1,29586,1,2,,,PN ,HH 
3878,483,28491,1,29586,1,2,,,PN ,HH 
3879,483,28491,1,29586,1,2,,,PN ,HH 
3880,483,28491,1,29586,1,2,,,PN ,HH 
3881,483,28491,1,29586,1,2,,,PN ,HH 
3882,483,28491,1,29586,1,2,,,PN ,HH 
3884,488,28491,1,29586,1,2,,,PN ,HH 
3885,488,28491,1,29586,1,2,,,PN ,HH 
3886,488,28491,1,29586,1,2,,,PN ,HH 
3887,488,28491,1,29586,1,2,,,PN ,HH 
3889,493,28491,1,29586,1,2,,,PN ,HH 
3890,493,28491,1,29586,1,2,,,PN ,HH 
3891,493,28491,1,29586,1,2,,,PN ,HH 
3892,493,28491,1,29586,1,2,,,PN ,HH 
3894,497,28491,1,29586,1,2,,,PN ,HH 
3895,497,28491,1,29586,1,2,,,PN ,HH 
3896,497,28491,1,29586,1,2,,,PN ,HH 
3898,501,28491,1,29586,1,2,,,PN ,HH 
3899,501,28491,1,29586,1,2,,,PN ,HH 
3900,501,28491,1,29586,1,2,,,PN ,HH 
3902,504,28491,1,29586,1,2,,,PN ,HH 
3903,504,28491,1,29586,1,2,,,PN ,HH 
3905,509,28491,1,29586,1,2,,,PN ,HH 
3906,509,28491,1,29586,1,2,,,PN ,HH 
3907,509,28491,1,29586,1,2,,,PN ,HH 
3908,509,28491,1,29586,1,2,,,PN ,HH 
3910,511,28491,1,29586,1,2,,,PN ,HH 
3912,513,28491,1,29586,1,2,,,PN ,HH 
3914,519,28491,1,29586,1,2,,,PN ,HH 
3915,519,28491,1,29586,1,2,,,PN ,HH 
3916,519,28491,1,29586,1,2,,,PN ,HH 
3917,519,28491,1,29586,1,2,,,PN ,HH 
3918,519,28491,1,29586,1,2,,,PN ,HH 
3920,525,28491,1,29586,1,2,,,PN ,HH 
3921,525,28491,1,29586,1,2,,,PN ,HH 
3922,525,28491,1,29586,1,2,,,PN ,HH 
3923,525,28491,1,29586,1,2,,,PN ,HH 
3924,525,28491,1,29586,1,2,,,PN ,HH 
3926,528,28491,1,29586,1,2,,,PN ,HH 
3927,528,28491,1,29586,1,2,,,PN ,HH 
3929,530,28491,1,29586,1,2,,,PN ,HH 
3931,532,28491,1,29586,1,2,,,PN ,HH 
3933,535,28491,1,29586,1,2,,,PN ,HH 
3934,535,28491,1,29586,1,2,,,PN ,HH 
3936,539,28491,1,29586,1,2,,,PN ,HH 
3937,539,28491,1,29586,1,2,,,PN ,HH 
3938,539,28491,1,29586,1,2,,,PN ,HH 
3940,544,28491,1,29586,1,2,,,PN ,HH 
3941,544,28491,1,29586,1,2,,,PN ,HH 
3942,544,28491,1,29586,1,2,,,PN ,HH 
3943,544,28491,1,29586,1,2,,,PN ,HH 
3945,548,28491,1,29586,1,2,,,PN ,HH 
3946,548,28491,1,29586,1,2,,,PN ,HH 
3947,548,28491,1,29586,1,2,,,PN ,HH 
3949,552,28491,1,29586,1,2,,,PN ,HH 
3950,552,28491,1,29586,1,2,,,PN ,HH 
3951,552,28491,1,29586,1,2,,,PN ,HH 
3953,556,28491,1,29586,1,2,,,PN ,HH 
3954,556,28491,1,29586,1,2,,,PN ,HH 
3955,556,28491,1,29586,1,2,,,PN ,HH 
3957,559,28491,1,29586,1,2,,,PN ,HH 
3958,559,28491,1,29586,1,2,,,PN ,HH 
3960,563,28491,1,29586,1,2,,,PN ,HH 
3961,563,28491,1,29586,1,2,,,PN ,HH 
3962,563,28491,1,29586,1,2,,,PN ,HH 
3964,565,28491,1,29586,1,2,,,PN ,HH 
3966,569,28491,1,29586,1,2,,,PN ,HH 
3967,569,28491,1,29586,1,2,,,PN ,HH 
3968,569,28491,1,29586,1,2,,,PN ,HH 
3970,572,28491,1,29586,1,2,,,PN ,HH 
3971,572,28491,1,29586,1,2,,,PN ,HH 
3973,576,28491,1,29586,1,2,,,PN ,HH 
3974,576,28491,1,29586,1,2,,,PN ,HH 
3975,576,28491,1,29586,1,2,,,PN ,HH 
3977,579,28491,1,29586,1,2,,,PN ,HH 
3978,579,28491,1,29586,1,2,,,PN ,HH 
3980,583,28491,1,29586,1,2,,,PN ,HH 
3981,583,28491,1,29586,1,2,,,PN ,HH 
3982,583,28491,1,29586,1,2,,,PN ,HH 
3984,586,28491,1,29586,1,2,,,PN ,HH 
3985,586,28491,1,29586,1,2,,,PN ,HH 
3987,588,28491,1,29586,1,2,,,PN ,HH 
3989,592,28491,1,29586,1,2,,,PN ,HH 
3990,592,28491,1,29586,1,2,,,PN ,HH 
3991,592,28491,1,29586,1,2,,,PN ,HH 
3993,595,28491,1,29586,1,2,,,PN ,HH 
3994,595,28491,1,29586,1,2,,,PN ,HH 
3996,598,28491,1,29586,1,2,,,PN ,HH 
3997,598,28491,1,29586,1,2,,,PN ,HH 
3999,600,28491,1,29586,1,2,,,PN ,HH 
4001,603,28491,1,29586,1,2,,,PN ,HH 
4002,603,28491,1,29586,1,2,,,PN ,HH 
4004,607,28491,1,29586,1,2,,,PN ,HH 
4005,607,28491,1,29586,1,2,,,PN ,HH 
4006,607,28491,1,29586,1,2,,,PN ,HH 
4008,613,28491,1,29586,1,2,,,PN ,HH 
4009,613,28491,1,29586,1,2,,,PN ,HH 
4010,613,28491,1,29586,1,2,,,PN ,HH 
4011,613,28491,1,29586,1,2,,,PN ,HH 
4012,613,28491,1,29586,1,2,,,PN ,HH 
4014,616,28491,1,29586,1,2,,,PN ,HH 
4015,616,28491,1,29586,1,2,,,PN ,HH 
4017,622,28491,1,29586,1,2,,,PN ,HH 
4018,622,28491,1,29586,1,2,,,PN ,HH 
4019,622,28491,1,29586,1,2,,,PN ,HH 
4020,622,28491,1,29586,1,2,,,PN ,HH 
4021,622,28491,1,29586,1,2,,,PN ,HH 
4023,628,28491,1,29586,1,2,,,PN ,HH 
4024,628,28491,1,29586,1,2,,,PN ,HH 
4025,628,28491,1,29586,1,2,,,PN ,HH 
4026,628,28491,1,29586,1,2,,,PN ,HH 
4027,628,28491,1,29586,1,2,,,PN ,HH 
4029,631,28491,1,29586,1,2,,,PN ,HH 
4030,631,28491,1,29586,1,2,,,PN ,HH 
4032,637,28491,1,29586,1,2,,,PN ,HH 
4033,637,28491,1,29586,1,2,,,PN ,HH 
4034,637,28491,1,29586,1,2,,,PN ,HH 
4035,637,28491,1,29586,1,2,,,PN ,HH 
4036,637,28491,1,29586,1,2,,,PN ,HH 
4038,642,28491,1,29586,1,2,,,PN ,HH 
4039,642,28491,1,29586,1,2,,,PN ,HH 
4040,642,28491,1,29586,1,2,,,PN ,HH 
4041,642,28491,1,29586,1,2,,,PN ,HH 
4043,647,28491,1,29586,1,2,,,PN ,HH 
4044,647,28491,1,29586,1,2,,,PN ,HH 
4045,647,28491,1,29586,1,2,,,PN ,HH 
4046,647,28491,1,29586,1,2,,,PN ,HH 
4048,649,28491,1,29586,1,2,,,PN ,HH 
4050,652,28491,1,29586,1,2,,,PN ,HH 
4051,652,28491,1,29586,1,2,,,PN ,HH 
4053,654,28491,1,29586,1,2,,,PN ,HH 
4055,657,28491,1,29586,1,2,,,PN ,HH 
4056,657,28491,1,29586,1,2,,,PN ,HH 
4058,662,28491,1,29586,1,2,,,PN ,HH 
4059,662,28491,1,29586,1,2,,,PN ,HH 
4060,662,28491,1,29586,1,2,,,PN ,HH 
4061,662,28491,1,29586,1,2,,,PN ,HH 
4063,668,28491,1,29586,1,2,,,PN ,HH 
4064,668,28491,1,29586,1,2,,,PN ,HH 
4065,668,28491,1,29586,1,2,,,PN ,HH 
4066,668,28491,1,29586,1,2,,,PN ,HH 
4067,668,28491,1,29586,1,2,,,PN ,HH 
4069,674,28491,1,29586,1,2,,,PN ,HH 
4070,674,28491,1,29586,1,2,,,PN ,HH 
4071,674,28491,1,29586,1,2,,,PN ,HH 
4072,674,28491,1,29586,1,2,,,PN ,HH 
4073,674,28491,1,29586,1,2,,,PN ,HH 
4075,680,28491,1,29586,1,2,,,PN ,HH 
4076,680,28491,1,29586,1,2,,,PN ,HH 
4077,680,28491,1,29586,1,2,,,PN ,HH 
4078,680,28491,1,29586,1,2,,,PN ,HH 
4079,680,28491,1,29586,1,2,,,PN ,HH 
4081,686,28491,1,29586,1,2,,,PN ,HH 
4082,686,28491,1,29586,1,2,,,PN ,HH 
4083,686,28491,1,29586,1,2,,,PN ,HH 
4084,686,28491,1,29586,1,2,,,PN ,HH 
4085,686,28491,1,29586,1,2,,,PN ,HH 
4087,692,28491,1,29586,1,2,,,PN ,HH 
4088,692,28491,1,29586,1,2,,,PN ,HH 
